uid,location_type,fips_code,location_name,state,date,total_population,cumulative_cases,cumulative_cases_per_100_000,cumulative_deaths,cumulative_deaths_per_100_000,new_cases,new_deaths,new_cases_per_100_000,new_deaths_per_100_000,new_cases_7_day_rolling_avg,new_deaths_7_day_rolling_avg
84036001,county,36001,Albany,New York,1/22/2020,307426,0,0,0,0,,,,,,
84036001,county,36001,Albany,New York,1/23/2020,307426,0,0,0,0,0,0,0,0,,
84036001,county,36001,Albany,New York,1/24/2020,307426,0,0,0,0,0,0,0,0,,
84036001,county,36001,Albany,New York,1/25/2020,307426,0,0,0,0,0,0,0,0,,
84036001,county,36001,Albany,New York,1/26/2020,307426,0,0,0,0,0,0,0,0,,
84036001,county,36001,Albany,New York,1/27/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,1/28/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,1/29/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,1/30/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,1/31/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/1/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/2/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/3/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/4/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/5/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/6/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/7/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/8/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/9/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/10/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/11/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/12/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/13/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/14/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/15/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/16/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/17/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/18/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/19/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/20/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/21/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/22/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/23/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/24/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/25/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/26/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/27/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/28/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,2/29/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/1/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/2/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/3/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/4/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/5/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/6/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/7/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/8/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/9/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/10/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/11/2020,307426,0,0,0,0,0,0,0,0,0,0
84036001,county,36001,Albany,New York,3/12/2020,307426,2,0.65,0,0,2,0,0.65,0,0.29,0
84036001,county,36001,Albany,New York,3/13/2020,307426,2,0.65,0,0,0,0,0,0,0.29,0
84036001,county,36001,Albany,New York,3/14/2020,307426,7,2.28,0,0,5,0,1.63,0,1,0
84036001,county,36001,Albany,New York,3/15/2020,307426,7,2.28,0,0,0,0,0,0,1,0
84036001,county,36001,Albany,New York,3/16/2020,307426,15,4.88,0,0,8,0,2.6,0,2.14,0
84036001,county,36001,Albany,New York,3/17/2020,307426,25,8.13,0,0,10,0,3.25,0,3.57,0
84036001,county,36001,Albany,New York,3/18/2020,307426,36,11.71,0,0,11,0,3.58,0,5.14,0
84036001,county,36001,Albany,New York,3/19/2020,307426,43,13.99,0,0,7,0,2.28,0,5.86,0
84036001,county,36001,Albany,New York,3/20/2020,307426,70,22.77,0,0,27,0,8.78,0,9.71,0
84036001,county,36001,Albany,New York,3/21/2020,307426,88,28.62,0,0,18,0,5.86,0,11.57,0
84036001,county,36001,Albany,New York,3/22/2020,307426,123,40.01,0,0,35,0,11.38,0,16.57,0
84036001,county,36001,Albany,New York,3/23/2020,307426,127,41.31,0,0,4,0,1.3,0,16,0
84036001,county,36001,Albany,New York,3/24/2020,307426,146,47.49,0,0,19,0,6.18,0,17.29,0
84036001,county,36001,Albany,New York,3/25/2020,307426,152,49.44,0,0,6,0,1.95,0,16.57,0
84036001,county,36001,Albany,New York,3/26/2020,307426,171,55.62,0,0,19,0,6.18,0,18.29,0
84036001,county,36001,Albany,New York,3/27/2020,307426,187,60.83,0,0,16,0,5.2,0,16.71,0
84036001,county,36001,Albany,New York,3/28/2020,307426,195,63.43,0,0,8,0,2.6,0,15.29,0
84036001,county,36001,Albany,New York,3/29/2020,307426,205,66.68,1,0.33,10,1,3.25,0.33,11.71,0.14
84036001,county,36001,Albany,New York,3/30/2020,307426,217,70.59,1,0.33,12,0,3.9,0,12.86,0.14
84036001,county,36001,Albany,New York,3/31/2020,307426,226,73.51,1,0.33,9,0,2.93,0,11.43,0.14
84036001,county,36001,Albany,New York,4/1/2020,307426,240,78.07,1,0.33,14,0,4.55,0,12.57,0.14
84036001,county,36001,Albany,New York,4/2/2020,307426,253,82.3,2,0.65,13,1,4.23,0.33,11.71,0.29
84036001,county,36001,Albany,New York,4/3/2020,307426,267,86.85,2,0.65,14,0,4.55,0,11.43,0.29
84036001,county,36001,Albany,New York,4/4/2020,307426,293,95.31,6,1.95,26,4,8.46,1.3,14,0.86
84036001,county,36001,Albany,New York,4/5/2020,307426,305,99.21,8,2.6,12,2,3.9,0.65,14.29,1
84036001,county,36001,Albany,New York,4/6/2020,307426,319,103.76,8,2.6,14,0,4.55,0,14.57,1
84036001,county,36001,Albany,New York,4/7/2020,307426,333,108.32,8,2.6,14,0,4.55,0,15.29,1
84036001,county,36001,Albany,New York,4/8/2020,307426,342,111.25,9,2.93,9,1,2.93,0.33,14.57,1.14
84036001,county,36001,Albany,New York,4/9/2020,307426,379,123.28,11,3.58,37,2,12.04,0.65,18,1.29
84036001,county,36001,Albany,New York,4/10/2020,307426,426,138.57,11,3.58,47,0,15.29,0,22.71,1.29
84036001,county,36001,Albany,New York,4/11/2020,307426,446,145.08,12,3.9,20,1,6.51,0.33,21.86,0.86
84036001,county,36001,Albany,New York,4/12/2020,307426,478,155.48,12,3.9,32,0,10.41,0,24.71,0.57
84036001,county,36001,Albany,New York,4/13/2020,307426,499,162.32,14,4.55,21,2,6.83,0.65,25.71,0.86
84036001,county,36001,Albany,New York,4/14/2020,307426,535,174.03,16,5.2,36,2,11.71,0.65,28.86,1.14
84036001,county,36001,Albany,New York,4/15/2020,307426,548,178.25,20,6.51,13,4,4.23,1.3,29.43,1.57
84036001,county,36001,Albany,New York,4/16/2020,307426,581,188.99,20,6.51,33,0,10.73,0,28.86,1.29
84036001,county,36001,Albany,New York,4/17/2020,307426,619,201.35,20,6.51,38,0,12.36,0,27.57,1.29
84036001,county,36001,Albany,New York,4/18/2020,307426,648,210.78,20,6.51,29,0,9.43,0,28.86,1.14
84036001,county,36001,Albany,New York,4/19/2020,307426,682,221.84,20,6.51,34,0,11.06,0,29.14,1.14
84036001,county,36001,Albany,New York,4/20/2020,307426,687,223.47,22,7.16,5,2,1.63,0.65,26.86,1.14
84036001,county,36001,Albany,New York,4/21/2020,307426,704,229,23,7.48,17,1,5.53,0.33,24.14,1
84036001,county,36001,Albany,New York,4/22/2020,307426,737,239.73,23,7.48,33,0,10.73,0,27,0.43
84036001,county,36001,Albany,New York,4/23/2020,307426,758,246.56,30,9.76,21,7,6.83,2.28,25.29,1.43
84036001,county,36001,Albany,New York,4/24/2020,307426,805,261.85,31,10.08,47,1,15.29,0.33,26.57,1.57
84036001,county,36001,Albany,New York,4/25/2020,307426,899,292.43,31,10.08,94,0,30.58,0,35.86,1.57
84036001,county,36001,Albany,New York,4/26/2020,307426,948,308.37,32,10.41,49,1,15.94,0.33,38,1.71
84036001,county,36001,Albany,New York,4/27/2020,307426,979,318.45,36,11.71,31,4,10.08,1.3,41.71,2
84036001,county,36001,Albany,New York,4/28/2020,307426,1009,328.21,36,11.71,30,0,9.76,0,43.57,1.86
84036001,county,36001,Albany,New York,4/29/2020,307426,1067,347.08,36,11.71,58,0,18.87,0,47.14,1.86
84036001,county,36001,Albany,New York,4/30/2020,307426,1165,378.95,41,13.34,98,5,31.88,1.63,58.14,1.57
84036001,county,36001,Albany,New York,5/1/2020,307426,1204,391.64,44,14.31,39,3,12.69,0.98,57,1.86
84036001,county,36001,Albany,New York,5/2/2020,307426,1238,402.7,44,14.31,34,0,11.06,0,48.43,1.86
84036001,county,36001,Albany,New York,5/3/2020,307426,1258,409.2,49,15.94,20,5,6.51,1.63,44.29,2.43
84036001,county,36001,Albany,New York,5/4/2020,307426,1287,418.64,49,15.94,29,0,9.43,0,44,1.86
84036001,county,36001,Albany,New York,5/5/2020,307426,1294,420.91,49,15.94,7,0,2.28,0,40.71,1.86
84036001,county,36001,Albany,New York,5/6/2020,307426,1321,429.7,53,17.24,27,4,8.78,1.3,36.29,2.43
84036001,county,36001,Albany,New York,5/7/2020,307426,1348,438.48,53,17.24,27,0,8.78,0,26.14,1.71
84036001,county,36001,Albany,New York,5/8/2020,307426,1384,450.19,53,17.24,36,0,11.71,0,25.71,1.29
84036001,county,36001,Albany,New York,5/9/2020,307426,1416,460.6,59,19.19,32,6,10.41,1.95,25.43,2.14
84036001,county,36001,Albany,New York,5/10/2020,307426,1432,465.8,59,19.19,16,0,5.2,0,24.86,1.43
84036001,county,36001,Albany,New York,5/11/2020,307426,1456,473.61,59,19.19,24,0,7.81,0,24.14,1.43
84036001,county,36001,Albany,New York,5/12/2020,307426,1479,481.09,61,19.84,23,2,7.48,0.65,26.43,1.71
84036001,county,36001,Albany,New York,5/13/2020,307426,1494,485.97,62,20.17,15,1,4.88,0.33,24.71,1.29
84036001,county,36001,Albany,New York,5/14/2020,307426,1509,490.85,66,21.47,15,4,4.88,1.3,23,1.86
84036001,county,36001,Albany,New York,5/15/2020,307426,1538,500.28,67,21.79,29,1,9.43,0.33,22,2
84036001,county,36001,Albany,New York,5/16/2020,307426,1572,511.34,68,22.12,34,1,11.06,0.33,22.29,1.29
84036001,county,36001,Albany,New York,5/17/2020,307426,1579,513.62,68,22.12,7,0,2.28,0,21,1.29
84036001,county,36001,Albany,New York,5/18/2020,307426,1610,523.7,68,22.12,31,0,10.08,0,22,1.29
84036001,county,36001,Albany,New York,5/19/2020,307426,1655,538.34,69,22.44,45,1,14.64,0.33,25.14,1.14
84036001,county,36001,Albany,New York,5/20/2020,307426,1682,547.12,69,22.44,27,0,8.78,0,26.86,1
84036001,county,36001,Albany,New York,5/21/2020,307426,1700,552.98,69,22.44,18,0,5.86,0,27.29,0.43
84036001,county,36001,Albany,New York,5/22/2020,307426,1756,571.19,69,22.44,56,0,18.22,0,31.14,0.29
84036001,county,36001,Albany,New York,5/23/2020,307426,1770,575.75,76,24.72,14,7,4.55,2.28,28.29,1.14
84036001,county,36001,Albany,New York,5/24/2020,307426,1782,579.65,76,24.72,12,0,3.9,0,29,1.14
84036001,county,36001,Albany,New York,5/25/2020,307426,1791,582.58,76,24.72,9,0,2.93,0,25.86,1.14
84036001,county,36001,Albany,New York,5/26/2020,307426,1793,583.23,76,24.72,2,0,0.65,0,19.71,1
84036001,county,36001,Albany,New York,5/27/2020,307426,1796,584.21,76,24.72,3,0,0.98,0,16.29,1
84036001,county,36001,Albany,New York,5/28/2020,307426,1814,590.06,76,24.72,18,0,5.86,0,16.29,1
84036001,county,36001,Albany,New York,5/29/2020,307426,1834,596.57,76,24.72,20,0,6.51,0,11.14,1
84036001,county,36001,Albany,New York,5/30/2020,307426,1843,599.49,76,24.72,9,0,2.93,0,10.43,0
84036001,county,36001,Albany,New York,5/31/2020,307426,1860,605.02,76,24.72,17,0,5.53,0,11.14,0
84036001,county,36001,Albany,New York,6/1/2020,307426,1882,612.18,112,36.43,22,36,7.16,11.71,13,5.14
84036001,county,36001,Albany,New York,6/2/2020,307426,1900,618.03,112,36.43,18,0,5.86,0,15.29,5.14
84036001,county,36001,Albany,New York,6/3/2020,307426,1920,624.54,112,36.43,20,0,6.51,0,17.71,5.14
84036001,county,36001,Albany,New York,6/4/2020,307426,1930,627.79,112,36.43,10,0,3.25,0,16.57,5.14
84036001,county,36001,Albany,New York,6/5/2020,307426,1941,631.37,112,36.43,11,0,3.58,0,15.29,5.14
84036001,county,36001,Albany,New York,6/6/2020,307426,1953,635.27,112,36.43,12,0,3.9,0,15.71,5.14
84036001,county,36001,Albany,New York,6/7/2020,307426,1961,637.88,115,37.41,8,3,2.6,0.98,14.43,5.57
84036001,county,36001,Albany,New York,6/8/2020,307426,1978,643.41,115,37.41,17,0,5.53,0,13.71,0.43
84036001,county,36001,Albany,New York,6/9/2020,307426,1983,645.03,115,37.41,5,0,1.63,0,11.86,0.43
84036001,county,36001,Albany,New York,6/10/2020,307426,1986,646.01,115,37.41,3,0,0.98,0,9.43,0.43
84036001,county,36001,Albany,New York,6/11/2020,307426,1996,649.26,115,37.41,10,0,3.25,0,9.43,0.43
84036001,county,36001,Albany,New York,6/12/2020,307426,2007,652.84,118,38.38,11,3,3.58,0.98,9.43,0.86
84036001,county,36001,Albany,New York,6/13/2020,307426,2016,655.77,118,38.38,9,0,2.93,0,9,0.86
84036001,county,36001,Albany,New York,6/14/2020,307426,2020,657.07,118,38.38,4,0,1.3,0,8.43,0.43
84036001,county,36001,Albany,New York,6/15/2020,307426,2022,657.72,118,38.38,2,0,0.65,0,6.29,0.43
84036001,county,36001,Albany,New York,6/16/2020,307426,2026,659.02,118,38.38,4,0,1.3,0,6.14,0.43
84036001,county,36001,Albany,New York,6/17/2020,307426,2029,660,118,38.38,3,0,0.98,0,6.14,0.43
84036001,county,36001,Albany,New York,6/18/2020,307426,2034,661.62,118,38.38,5,0,1.63,0,5.43,0.43
84036001,county,36001,Albany,New York,6/19/2020,307426,2049,666.5,118,38.38,15,0,4.88,0,6,0
84036001,county,36001,Albany,New York,6/20/2020,307426,2053,667.8,120,39.03,4,2,1.3,0.65,5.29,0.29
84036001,county,36001,Albany,New York,6/21/2020,307426,2054,668.13,120,39.03,1,0,0.33,0,4.86,0.29
84036001,county,36001,Albany,New York,6/22/2020,307426,2060,670.08,120,39.03,6,0,1.95,0,5.43,0.29
84036001,county,36001,Albany,New York,6/23/2020,307426,2062,670.73,120,39.03,2,0,0.65,0,5.14,0.29
84036001,county,36001,Albany,New York,6/24/2020,307426,2065,671.71,120,39.03,3,0,0.98,0,5.14,0.29
84036001,county,36001,Albany,New York,6/25/2020,307426,2076,675.28,121,39.36,11,1,3.58,0.33,6,0.43
84036001,county,36001,Albany,New York,6/26/2020,307426,2084,677.89,121,39.36,8,0,2.6,0,5,0.43
84036001,county,36001,Albany,New York,6/27/2020,307426,2091,680.16,121,39.36,7,0,2.28,0,5.43,0.14
84036001,county,36001,Albany,New York,6/28/2020,307426,2097,682.12,121,39.36,6,0,1.95,0,6.14,0.14
84036001,county,36001,Albany,New York,6/29/2020,307426,2099,682.77,121,39.36,2,0,0.65,0,5.57,0.14
84036001,county,36001,Albany,New York,6/30/2020,307426,2102,683.74,121,39.36,3,0,0.98,0,5.71,0.14
84036001,county,36001,Albany,New York,7/1/2020,307426,2112,686.99,121,39.36,10,0,3.25,0,6.71,0.14
84036001,county,36001,Albany,New York,7/2/2020,307426,2125,691.22,121,39.36,13,0,4.23,0,7,0
84036001,county,36001,Albany,New York,7/3/2020,307426,2130,692.85,121,39.36,5,0,1.63,0,6.57,0
84036001,county,36001,Albany,New York,7/4/2020,307426,2145,697.73,121,39.36,15,0,4.88,0,7.71,0
84036001,county,36001,Albany,New York,7/5/2020,307426,2152,700.01,121,39.36,7,0,2.28,0,7.86,0
84036001,county,36001,Albany,New York,7/6/2020,307426,2160,702.61,121,39.36,8,0,2.6,0,8.71,0
84036001,county,36001,Albany,New York,7/7/2020,307426,2164,703.91,121,39.36,4,0,1.3,0,8.86,0
84036001,county,36001,Albany,New York,7/8/2020,307426,2175,707.49,121,39.36,11,0,3.58,0,9,0
84036001,county,36001,Albany,New York,7/9/2020,307426,2183,710.09,121,39.36,8,0,2.6,0,8.29,0
84036001,county,36001,Albany,New York,7/10/2020,307426,2190,712.37,121,39.36,7,0,2.28,0,8.57,0
84036001,county,36001,Albany,New York,7/11/2020,307426,2208,718.22,121,39.36,18,0,5.86,0,9,0
84036001,county,36001,Albany,New York,7/12/2020,307426,2219,721.8,121,39.36,11,0,3.58,0,9.57,0
84036001,county,36001,Albany,New York,7/13/2020,307426,2225,723.75,121,39.36,6,0,1.95,0,9.29,0
84036001,county,36001,Albany,New York,7/14/2020,307426,2247,730.91,121,39.36,22,0,7.16,0,11.86,0
84036001,county,36001,Albany,New York,7/15/2020,307426,2280,741.64,121,39.36,33,0,10.73,0,15,0
84036001,county,36001,Albany,New York,7/16/2020,307426,2290,744.89,121,39.36,10,0,3.25,0,15.29,0
84036001,county,36001,Albany,New York,7/17/2020,307426,2310,751.4,121,39.36,20,0,6.51,0,17.14,0
84036001,county,36001,Albany,New York,7/18/2020,307426,2315,753.03,121,39.36,5,0,1.63,0,15.29,0
84036001,county,36001,Albany,New York,7/19/2020,307426,2318,754,121,39.36,3,0,0.98,0,14.14,0
84036001,county,36001,Albany,New York,7/20/2020,307426,2322,755.3,121,39.36,4,0,1.3,0,13.86,0
84036001,county,36001,Albany,New York,7/21/2020,307426,2351,764.74,121,39.36,29,0,9.43,0,14.86,0
84036001,county,36001,Albany,New York,7/22/2020,307426,2369,770.59,122,39.68,18,1,5.86,0.33,12.71,0.14
84036001,county,36001,Albany,New York,7/23/2020,307426,2401,781,122,39.68,32,0,10.41,0,15.86,0.14
84036001,county,36001,Albany,New York,7/24/2020,307426,2426,789.13,122,39.68,25,0,8.13,0,16.57,0.14
84036001,county,36001,Albany,New York,7/25/2020,307426,2438,793.04,122,39.68,12,0,3.9,0,17.57,0.14
84036001,county,36001,Albany,New York,7/26/2020,307426,2451,797.27,124,40.33,13,2,4.23,0.65,19,0.43
84036001,county,36001,Albany,New York,7/27/2020,307426,2453,797.92,124,40.33,2,0,0.65,0,18.71,0.43
84036001,county,36001,Albany,New York,7/28/2020,307426,2468,802.79,124,40.33,15,0,4.88,0,16.71,0.43
84036001,county,36001,Albany,New York,7/29/2020,307426,2480,806.7,124,40.33,12,0,3.9,0,15.86,0.29
84036001,county,36001,Albany,New York,7/30/2020,307426,2493,810.93,126,40.99,13,2,4.23,0.65,13.14,0.57
84036001,county,36001,Albany,New York,7/31/2020,307426,2503,814.18,126,40.99,10,0,3.25,0,11,0.57
84036001,county,36001,Albany,New York,8/1/2020,307426,2515,818.08,126,40.99,12,0,3.9,0,11,0.57
84036001,county,36001,Albany,New York,8/2/2020,307426,2521,820.03,126,40.99,6,0,1.95,0,10,0.29
84036001,county,36001,Albany,New York,8/3/2020,307426,2531,823.29,126,40.99,10,0,3.25,0,11.14,0.29
84036001,county,36001,Albany,New York,8/4/2020,307426,2543,827.19,126,40.99,12,0,3.9,0,10.71,0.29
84036001,county,36001,Albany,New York,8/5/2020,307426,2556,831.42,128,41.64,13,2,4.23,0.65,10.86,0.57
84036001,county,36001,Albany,New York,8/6/2020,307426,2565,834.35,128,41.64,9,0,2.93,0,10.29,0.29
84036001,county,36001,Albany,New York,8/7/2020,307426,2573,836.95,128,41.64,8,0,2.6,0,10,0.29
84036001,county,36001,Albany,New York,8/8/2020,307426,2581,839.55,128,41.64,8,0,2.6,0,9.43,0.29
84036001,county,36001,Albany,New York,8/9/2020,307426,2595,844.11,128,41.64,14,0,4.55,0,10.57,0.29
84036001,county,36001,Albany,New York,8/10/2020,307426,2600,845.73,128,41.64,5,0,1.63,0,9.86,0.29
84036001,county,36001,Albany,New York,8/11/2020,307426,2614,850.29,128,41.64,14,0,4.55,0,10.14,0.29
84036001,county,36001,Albany,New York,8/12/2020,307426,2624,853.54,128,41.64,10,0,3.25,0,9.71,0
84036001,county,36001,Albany,New York,8/13/2020,307426,2636,857.44,128,41.64,12,0,3.9,0,10.14,0
84036001,county,36001,Albany,New York,8/14/2020,307426,2639,858.42,129,41.96,3,1,0.98,0.33,9.43,0.14
84036001,county,36001,Albany,New York,8/15/2020,307426,2643,859.72,129,41.96,4,0,1.3,0,8.86,0.14
84036001,county,36001,Albany,New York,8/16/2020,307426,2654,863.3,129,41.96,11,0,3.58,0,8.43,0.14
84036001,county,36001,Albany,New York,8/17/2020,307426,2657,864.27,129,41.96,3,0,0.98,0,8.14,0.14
84036001,county,36001,Albany,New York,8/18/2020,307426,2661,865.57,129,41.96,4,0,1.3,0,6.71,0.14
84036001,county,36001,Albany,New York,8/19/2020,307426,2675,870.13,129,41.96,14,0,4.55,0,7.29,0.14
84036001,county,36001,Albany,New York,8/20/2020,307426,2684,873.06,129,41.96,9,0,2.93,0,6.86,0.14
84036001,county,36001,Albany,New York,8/21/2020,307426,2691,875.33,129,41.96,7,0,2.28,0,7.43,0
84036001,county,36001,Albany,New York,8/22/2020,307426,2693,875.98,129,41.96,2,0,0.65,0,7.14,0
84036001,county,36001,Albany,New York,8/23/2020,307426,2699,877.93,129,41.96,6,0,1.95,0,6.43,0
84036001,county,36001,Albany,New York,8/24/2020,307426,2701,878.59,129,41.96,2,0,0.65,0,6.29,0
84036001,county,36001,Albany,New York,8/25/2020,307426,2711,881.84,131,42.61,10,2,3.25,0.65,7.14,0.29
84036001,county,36001,Albany,New York,8/26/2020,307426,2718,884.12,131,42.61,7,0,2.28,0,6.14,0.29
84036001,county,36001,Albany,New York,8/27/2020,307426,2736,889.97,131,42.61,18,0,5.86,0,7.43,0.29
84036001,county,36001,Albany,New York,8/28/2020,307426,2746,893.22,131,42.61,10,0,3.25,0,7.86,0.29
84036001,county,36001,Albany,New York,8/29/2020,307426,2754,895.83,131,42.61,8,0,2.6,0,8.71,0.29
84036001,county,36001,Albany,New York,8/30/2020,307426,2764,899.08,133,43.26,10,2,3.25,0.65,9.29,0.57
84036001,county,36001,Albany,New York,8/31/2020,307426,2770,901.03,133,43.26,6,0,1.95,0,9.86,0.57
84036001,county,36001,Albany,New York,9/1/2020,307426,2786,906.23,133,43.26,16,0,5.2,0,10.71,0.29
84036001,county,36001,Albany,New York,9/2/2020,307426,2791,907.86,133,43.26,5,0,1.63,0,10.43,0.29
84036001,county,36001,Albany,New York,9/3/2020,307426,2802,911.44,133,43.26,11,0,3.58,0,9.43,0.29
84036001,county,36001,Albany,New York,9/4/2020,307426,2819,916.97,133,43.26,17,0,5.53,0,10.43,0.29
84036001,county,36001,Albany,New York,9/5/2020,307426,2823,918.27,133,43.26,4,0,1.3,0,9.86,0.29
84036001,county,36001,Albany,New York,9/6/2020,307426,2831,920.87,133,43.26,8,0,2.6,0,9.57,0
84036001,county,36001,Albany,New York,9/7/2020,307426,2833,921.52,133,43.26,2,0,0.65,0,9,0
84036001,county,36001,Albany,New York,9/8/2020,307426,2840,923.8,133,43.26,7,0,2.28,0,7.71,0
84036001,county,36001,Albany,New York,9/9/2020,307426,2846,925.75,133,43.26,6,0,1.95,0,7.86,0
84036001,county,36001,Albany,New York,9/10/2020,307426,2859,929.98,133,43.26,13,0,4.23,0,8.14,0
84036001,county,36001,Albany,New York,9/11/2020,307426,2882,937.46,133,43.26,23,0,7.48,0,9,0
84036001,county,36001,Albany,New York,9/12/2020,307426,2896,942.02,133,43.26,14,0,4.55,0,10.43,0
84036001,county,36001,Albany,New York,9/13/2020,307426,2915,948.2,133,43.26,19,0,6.18,0,12,0
84036001,county,36001,Albany,New York,9/14/2020,307426,2921,950.15,133,43.26,6,0,1.95,0,12.57,0
84036001,county,36001,Albany,New York,9/15/2020,307426,2936,955.03,133,43.26,15,0,4.88,0,13.71,0
84036001,county,36001,Albany,New York,9/16/2020,307426,2948,958.93,133,43.26,12,0,3.9,0,14.57,0
84036001,county,36001,Albany,New York,9/17/2020,307426,2969,965.76,134,43.59,21,1,6.83,0.33,15.71,0.14
84036001,county,36001,Albany,New York,9/18/2020,307426,2979,969.01,134,43.59,10,0,3.25,0,13.86,0.14
84036001,county,36001,Albany,New York,9/19/2020,307426,3006,977.8,134,43.59,27,0,8.78,0,15.71,0.14
84036001,county,36001,Albany,New York,9/20/2020,307426,3016,981.05,134,43.59,10,0,3.25,0,14.43,0.14
84036001,county,36001,Albany,New York,9/21/2020,307426,3024,983.65,134,43.59,8,0,2.6,0,14.71,0.14
84036001,county,36001,Albany,New York,9/22/2020,307426,3037,987.88,134,43.59,13,0,4.23,0,14.43,0.14
84036001,county,36001,Albany,New York,9/23/2020,307426,3043,989.83,134,43.59,6,0,1.95,0,13.57,0.14
84036001,county,36001,Albany,New York,9/24/2020,307426,3053,993.08,134,43.59,10,0,3.25,0,12,0
84036001,county,36001,Albany,New York,9/25/2020,307426,3063,996.34,134,43.59,10,0,3.25,0,12,0
84036001,county,36001,Albany,New York,9/26/2020,307426,3082,1002.52,134,43.59,19,0,6.18,0,10.86,0
84036001,county,36001,Albany,New York,9/27/2020,307426,3095,1006.75,134,43.59,13,0,4.23,0,11.29,0
84036001,county,36001,Albany,New York,9/28/2020,307426,3104,1009.67,134,43.59,9,0,2.93,0,11.43,0
84036001,county,36001,Albany,New York,9/29/2020,307426,3116,1013.58,134,43.59,12,0,3.9,0,11.29,0
84036001,county,36001,Albany,New York,9/30/2020,307426,3120,1014.88,134,43.59,4,0,1.3,0,11,0
84036001,county,36001,Albany,New York,10/1/2020,307426,3133,1019.11,134,43.59,13,0,4.23,0,11.43,0
84036001,county,36001,Albany,New York,10/2/2020,307426,3153,1025.61,135,43.91,20,1,6.51,0.33,12.86,0.14
84036001,county,36001,Albany,New York,10/3/2020,307426,3175,1032.77,135,43.91,22,0,7.16,0,13.29,0.14
